name,price,category,source,url,scraped_at,source_label
Télévision Samsung 50 Pouces Série 7 Crystal UHD 50AU7175 Europe | PRIX,4330.31,tv,micromagma,,2026-06-12T15:57:15.349419,
JUPE DROITE EN MAILLE STRUCTURÉE,510.2,vetements,zara,,2026-06-12T15:57:15.647216,
JEANS TRF BOOTCUT TAILLE BASSE,505.68,vetements,zara,,2026-06-12T15:57:15.961111,
VESTE EN JEAN TRF ÉPAULETTES,685.39,vetements,zara,,2026-06-12T15:57:16.266854,
pack de 3 Débardeur,109.22,vetements,jumia,,2026-06-12T15:57:16.557249,
Smart TV 50 – 4K UHD – Android TV – Récepteur Satellite & TNT Intégrés – WiFi & HDMI + SUPPORT,2755.87,tv,jumia,,2026-06-12T15:57:16.906342,
"Téléviseur Smart TV 65 Pouces 4K UHD, Système Android 14.0, 3 Ports HDMI, 2 Ports USB, Connexion WiF",4921.51,tv,jumia,,2026-06-12T15:57:17.280296,
Samsung Galaxy A56 5G - 6.7''-(8GB - 256GB)-50MP+12MP+5MP+/32MP - Pink,4819.8,smartphones,marjane,,2026-06-12T15:57:17.866807,
Apple MacBook Pro M4 14 pouces CPU 12 Cœurs GPU 16 Cœurs 512Go 24Go RAM – Prix,23149.9,laptops,micromagma,,2026-06-12T15:57:18.438960,
DELL Vostro 3030 MT i5-14400 512Go 8Go RAM VOSTRODT3030-I5-FD – Prix,6079.28,laptops,micromagma,,2026-06-12T15:57:18.776556,
Apple iPhone 15 Pro Max 256Go Version Europe | PRIX,6488.91,smartphones,micromagma,,2026-06-12T15:57:19.128134,
JUPE-PANTALON Z1975 EN DENIM CROISÉ,415.57,vetements,zara,,2026-06-12T15:57:19.711767,
PANTALON FLUIDE À CORDONS,342.34,vetements,zara,,2026-06-12T15:57:20.005174,
Cardigan Avec Franges Noir - PUWESTH25,69.9,vetements,jumia,,2026-06-12T15:57:20.325905,
"PC Portable Probook 650 Core i3 G5- 8ème Génération- 500Gb HDD- 8GB RAM -Ecran 15.6""- GARANTIE 6 MOI",1942.94,laptops,jumia,,2026-06-12T15:57:20.615767,
"Smart TV 43"" Crystal UHD U8000F 4K",6207.27,tv,jumia,,2026-06-12T15:57:20.930256,
ACER Aspire Vero AV15-52-747x i7-1255U - 16 Go - 512 Go NVME 15.6'' PN: NX.KBREB.004,10936.82,laptops,marjane,,2026-06-12T15:57:21.213778,
"SAMSUNG - Smart TV 55"" QLED - AI Smart TV - QA55Q7FAAUXMV",6065.03,tv,marjane,,2026-06-12T15:57:21.770148,
Hisense 58 SMART TV 4K Ultra HD VIDAA - Série A6NT - 4K AI - Dolby Vision - 50-60 Hz - 58A6N,4318.01,tv,micromagma,,2026-06-12T15:57:22.068000,
Xiaomi TV A Pro 32 pouces | PRIX,1346.58,tv,micromagma,,2026-06-12T15:57:22.400034,
Pantalon Jean Large Femme Charlie - Dirty,134.36,vetements,jumia,,2026-06-12T15:57:24.019650,
"Téléviseur intelligent 43 pouces Full HD 1 an serveur IP Google TV Dolby Audio, Wi-Fi, Bluetooth, L4",2916.54,tv,jumia,,2026-06-12T15:57:24.358412,
"SPARK 30C 6,67"" – 128GB +4GB – Blanc",1134.27,smartphones,jumia,,2026-06-12T15:57:24.698239,
MSI GF75 Thin 10SER-401MA i7-10750H-16-256+1T/RTX2060 6Go/17.3/144Hz IPS,18194.89,laptops,marjane,,2026-06-12T15:57:24.975369,
Routeur sans fil Gigabit - RUIJIE - RG-EW1300G - 1300M - Double bande - Haute performance,532.92,laptops,marjane,,2026-06-12T15:57:25.305456,
"32 QLED Full HD Smart Google TV, Dolby Audio, Design sans bordure + Support Gratuit, 32S5K",1483.39,tv,marjane,,2026-06-12T15:57:25.691908,
Xiaomi Poco F7 Ultra 512Go 16Go RAM Avec Chargeur – Prix,6941.64,smartphones,micromagma,,2026-06-12T15:57:25.974682,
LENOVO ThinkPad T14s i7-1255U 14 pouces 1To 16Go RAM 21BR008NFE | PRIX,8432.17,laptops,micromagma,,2026-06-12T15:57:26.269837,
Xiaomi Redmi Note 14 Pro 5G 256Go 8Go RAM – Prix,2430.24,smartphones,micromagma,,2026-06-12T15:57:26.589982,
PANTALON CAPRI,277.86,vetements,zara,,2026-06-12T15:57:26.860034,
BOUCLES D'OREILLES CORAIL BRILLANT,281.55,vetements,zara,,2026-06-12T15:57:27.460295,
TV 55 Pouces – Série A 2026 – L55MB-AME,4049.18,tv,jumia,,2026-06-12T15:57:27.747902,
32'' SMART TV RAPIDE + TNT + USB + HDMI +SCREEN+SAT,1621.09,tv,jumia,,2026-06-12T15:57:28.026355,
"32 HDTV DLED Smart Google TV, Dolby Audio & HDMI/USB + Support gratuit",1085.91,tv,jumia,,2026-06-12T15:57:28.326195,
24 HD Led TV Éco avec Tuner DVB-T2/S2 et Port USB + Support Gratuit,844.51,tv,marjane,,2026-06-12T15:57:28.688017,
"Elexia - Smart TV 43"" Full HD DLED - Smart Google TV, Dolby Audio & HDMI/USB + Support Gratuit",2008.72,tv,marjane,,2026-06-12T15:57:29.119019,
SAMSUNG - Galaxy A06 - 6+128GB - Bleu Clair,1446.89,smartphones,marjane,,2026-06-12T15:57:29.421719,
CHiQ L32H7A 32 pouces | PRIX,1802.14,tv,micromagma,,2026-06-12T15:57:29.701529,
Mac Mini M2 512Go 8Go RAM – Prix,6561.54,laptops,micromagma,,2026-06-12T15:57:29.999956,
LENOVO Thinkbook 15 G2 ITL I5 11357G7 1To 8Go RAM – Prix,4686.23,laptops,micromagma,,2026-06-12T15:57:30.336297,
ELITEBOOK 840 G5 8ÉME GÉN-CORE i5-16Go-512 Go SSD-GARANTIE DE SIX MOIS-Remis à neuf,3545.61,laptops,jumia,,2026-06-12T15:57:31.620329,
Sweat Pour Femmes - Bleu Marine,161.48,vetements,jumia,,2026-06-12T15:57:31.913249,
Sweat-shirt femme avec capuche à manches longues classique,109.66,vetements,jumia,,2026-06-12T15:57:32.244608,
Dell XPS 14 9440 Ultra 7 155H 16GB 512G SSD,36896.06,laptops,marjane,,2026-06-12T15:57:32.623573,
"Revolution 50 Smart TV 4K Ultra HD Google TV, Wi-Fi & Bluetooth",3134.29,tv,marjane,,2026-06-12T15:57:32.924523,
Nokia 106 Dual Sim Dark Gray,158.23,smartphones,marjane,,2026-06-12T15:57:33.212978,
vivo X100 Pro 512Go 16Go RAM – Prix,5691.66,smartphones,micromagma,,2026-06-12T15:57:33.492693,
ASUS VIVOBOOK V3607VJ CORE 7-H 16 pouces RTX 3050 6Go 512Go 16Go RAM 90NB15V1-M006D0 | PRIX,13193.11,laptops,micromagma,,2026-06-12T15:57:33.780023,
"Apple MacBook Air 13,6 pouces M3 256Go 24Go RAM | PRIX",12512.95,laptops,micromagma,,2026-06-12T15:57:34.077571,
TOP PLIS LACETS,308.36,vetements,zara,,2026-06-12T15:57:34.413825,
CHEMISE EN DENIM TRF À FERMETURE ÉCLAIR,445.85,vetements,zara,,2026-06-12T15:57:34.756563,
COMBINAISON FLUIDE À MANCHES COURTES,594.63,vetements,zara,,2026-06-12T15:57:35.121796,
PC Portable Latitude E7480-i5-8G-256Go SSD-SOURIS-SOURIS GRATUIT-REMIS A NEUF/,2292.85,laptops,jumia,,2026-06-12T15:57:35.425507,
"A17 6,7’ 5G 8Go Ram + 256 Go – Bleu - 2 ans de garantie",2332.64,smartphones,jumia,,2026-06-12T15:57:35.719146,
"Ring Light LED 20cm + Trepied Tripod et Support Telephone, RingLight Selfie",88.1,smartphones,jumia,,2026-06-12T15:57:36.040405,
Chargeur Pc Portable USB-C 65W Adaptable Compatible Pour HP Dell Lenovo Samsung Huawei,202.05,laptops,marjane,,2026-06-12T15:57:36.314955,
PC Portable 14'' – Core i5 – 16 Go RAM – 512 Go SSD – MSI,7380.3,laptops,marjane,,2026-06-12T15:57:36.606181,
"Pc Portable Acer Aspire Go 15 - intel® Core™ i5-13420H - 16Go / 512Go - 15.6"" (NX.J4GEF.00A)",6348.05,laptops,marjane,,2026-06-12T15:57:36.889859,
Télévision Vision 43 pouces Android FHD | PRIX,2876.41,tv,micromagma,,2026-06-12T15:57:37.173078,
Samsung Galaxy S25 Ultra 512Go 12Go RAM | PRIX,10482.41,smartphones,micromagma,,2026-06-12T15:57:37.477819,
Apple MacBook Air 2022 M2 512Go 8Go RAM | PRIX,11585.57,laptops,micromagma,,2026-06-12T15:57:37.766141,
JUPE-PANTALON MINI À PAILLETTES ET NŒUD,409.85,vetements,zara,,2026-06-12T15:57:38.338635,
"43 Smart Tv FHD Bezeless Google TV, Dolby Audio, Chromecast, Bluetooth, HDR",2345.38,tv,jumia,,2026-06-12T15:57:38.948146,
PC BUREAU ProDesk 400-i5-16Go 256Go SSD souris+ clavier GRATUIT-REMIS A NEUF,1078.17,laptops,jumia,,2026-06-12T15:57:39.261877,
Jupe Étagée en Tissu pour Femme - Bleu Marine.,71.88,vetements,jumia,,2026-06-12T15:57:39.538286,
Smart TV QLED - HAIER - H32S80EFX - 32 pouces - Dolby Audio - Google TV - Bluetooth,1715.07,tv,marjane,,2026-06-12T15:57:40.187417,
Msi Thin GF63 12UC-884XFR 15 pouces I5 12450H RTX 3050 4Go 512Go 8Go RAM,8746.94,laptops,micromagma,,2026-06-12T15:57:41.048896,
Télévision AIWA Smart TV LED 43 pouces – Prix,2765.96,tv,micromagma,,2026-06-12T15:57:41.373590,
Télévision MORSAT SMART TV 55 pouces – Prix,4577.31,tv,micromagma,,2026-06-12T15:57:41.656078,
T-SHIRT COURT OVERSIZE,176.74,vetements,zara,,2026-06-12T15:57:41.946387,
"Robe femme à motifs, col mao - Orange imprimé",112.35,vetements,jumia,,2026-06-12T15:57:42.927631,
Robe Large À Bretelles Menthe - R4766E25,77.5,vetements,jumia,,2026-06-12T15:57:43.215641,
"PC Portable EliteBook 840 - 14"" - 16GB + 256GB - Intel Core i5 + Souris Gratuit + Cartable - Remis à",2287.47,laptops,jumia,,2026-06-12T15:57:43.504861,
SMARTPHONE A3X 4G/64G OCEAN BLUE OPPO,1293.25,smartphones,marjane,,2026-06-12T15:57:43.770697,
PC Portable 14'' Core i5 – 16 Go RAM – 512 Go SSD – MSI,7247.11,laptops,marjane,,2026-06-12T15:57:44.039034,
"DAIKO - Smart TV 50"" QLED Smart Google TV, 4K UHD, HDR+, Dolby Audio, 120Hz, QLED50GU25DK",4542.35,tv,marjane,,2026-06-12T15:57:44.324330,
Samsung Galaxy S21 5G 256Go 8Go RAM | PRIX,3733.88,smartphones,micromagma,,2026-06-12T15:57:44.610089,
ROBE IMPRIMÉE À NŒUDS ZW COLLECTION,1241.35,vetements,zara,,2026-06-12T15:57:45.503562,
COMBINAISON HALTER SURPIQÛRES CONTRASTANTES AVEC LIN,716.45,vetements,zara,,2026-06-12T15:57:45.800172,
JUPE MI-LONGUE SATINÉE,392.98,vetements,zara,,2026-06-12T15:57:46.087249,
"PC Portable Probook 650 Core i3 G3- 7ème Génération- 500Go HDD- 8GB RAM -Ecran 15.6""- GARANTIE 6 MOI",1927.82,laptops,jumia,,2026-06-12T15:57:46.433948,
Chargeur 7.62mm montre enfant smartwatch enfant smart watch - Cable de charge 7.62mm,43.88,smartphones,jumia,,2026-06-12T15:57:46.798194,
Combinaison À Poches Noir - CB391-F-H24,101.95,vetements,jumia,,2026-06-12T15:57:47.152768,
"Zte Smartphone 4G 6.6"" Gsm-64GB-Ram 8 GB RAM(4Go + 4Go)-A34 Deverrouillage facial",1146.99,smartphones,marjane,,2026-06-12T15:57:47.773591,
Oppo Reno 12 12GB RAM 256GB 5G Smartphone-AMBER ORANGE,4386.35,smartphones,marjane,,2026-06-12T15:57:48.060507,
HP ZBook Fury 16 G11 I9 13950HX 512Go 32Go RAM | PRIX,10726.38,laptops,micromagma,,2026-06-12T15:57:48.615243,
Google Pixel 10a 256Go 8Go RAM – Prix,6214.11,smartphones,micromagma,,2026-06-12T15:57:48.896040,
TOP DRAPÉ EN LIN,324.05,vetements,zara,,2026-06-12T15:57:49.182422,
VESTE COURTE,683.57,vetements,zara,,2026-06-12T15:57:49.478979,
ROBE MI-LONGUE EN LIN À MANCHES BOUFFANTES,672.37,vetements,zara,,2026-06-12T15:57:49.770445,
A100C 6.6’’ – 6GB (2+4) RAM + 64 ROM – Bleu,769.06,smartphones,jumia,,2026-06-12T15:57:50.128670,
"32 QLED Full HD Smart Google TV, Dolby Audio, Design sans bordure + Support Gratuit, 32S5K",1379.89,tv,jumia,,2026-06-12T15:57:50.495848,
"43"" Smart TV - 4K Ultra HD - 43UR80006LJ - Noir",4328.32,tv,jumia,,2026-06-12T15:57:50.876068,
Nokia 8210 4G - Téléphone Portable à Touches - Double SIM - Bleu,256.52,smartphones,marjane,,2026-06-12T15:57:51.151314,
"MSI Katana GF66 11UE-095MA i7-11800H-16-512/RTX3060 6 Go/15.6""/144Hz",14002.8,laptops,marjane,,2026-06-12T15:57:51.470477,
Ordinateur Portable - MSI - THIN-B13UC-2658MA - 15.6'' 144Hz - i7-13620H - RTX 3050 - 16 Go RAM,9805.02,laptops,marjane,,2026-06-12T15:57:51.761577,
"Apple MacBook Air 13,6 pouces M3 CPU 8 cœurs GPU 10 cœurs 512Go SSD 8Go RAM | PRIX",15905.48,laptops,micromagma,,2026-06-12T15:57:52.058841,
vivo Y19s 256Go 6Go RAM – Prix,1384.06,smartphones,micromagma,,2026-06-12T15:57:52.434554,
Dell Vostro V3500 i3 1115G4 14 pouces 1To 4Go RAM | PRIX,3227.78,laptops,micromagma,,2026-06-12T15:57:52.814444,
TOP EN LIN À ENCOLURE AMÉRICAINE,171.14,vetements,zara,,2026-06-12T15:57:53.128737,
TOP EN MAILLE À DÉCOLLETÉ ROND,285.09,vetements,zara,,2026-06-12T15:57:53.406128,
"Open Ear AC311 – Écouteurs Bluetooth 5.4 à Conduction d’Air, 30h d’Autonomie, technologie ENC, Appel",247.26,smartphones,jumia,,2026-06-12T15:57:53.967504,
Top Pour Femmes Viscose - Bordeaux,142.88,vetements,jumia,,2026-06-12T15:57:54.255010,
"R8 Casque pliables Sans Fil Bluetooth Hifi, Stéréo, Mains Libres et Aux, suppression du bruit",139.1,smartphones,jumia,,2026-06-12T15:57:54.541723,
"MSI Modern 14 H – PC Portable 14"" FHD IPS | Intel Graphics | Urban Silver",6422.36,laptops,marjane,,2026-06-12T15:57:55.109990,
"43 4K UHD Smart webOS HDR10 Pro, Processeur α5 AI Gen7, Magic Remote, FILMMAKER Mode, 43UT7300",3848.94,tv,marjane,,2026-06-12T15:57:55.413166,
ZTE Blade A35E 64Go 6Go RAM (4+2Go RAM) – Prix,795.72,smartphones,micromagma,,2026-06-12T15:57:55.697650,
Xiaomi 15T 256Go 12Go RAM – Prix,4585.97,smartphones,micromagma,,2026-06-12T15:57:55.983845,
Samsung Galaxy S26 Ultra 1To 16Go RAM | PRIX,16505.64,smartphones,micromagma,,2026-06-12T15:57:56.264345,
TOP COURT CÔTELÉ,177.17,vetements,zara,,2026-06-12T15:57:56.822928,
TV QLED A Pro 32 2026,1343.82,tv,jumia,,2026-06-12T15:57:57.413747,
"50 4K UHD Smart Google TV Dolby Audio, HDR10, HDMI x4 + Support Gratuit, 2 ans garantie, H50K85FUX",3547.36,tv,jumia,,2026-06-12T15:57:57.698690,
PC PORTABLE ASUS X1502 I5 16G 512G W11 – Ordinateur équilibré pour travail et loisirs,6958.22,laptops,marjane,,2026-06-12T15:57:58.351791,
SMART TV - SHARP - 2T-C32EG5MX - 32 pouces - Full HD 1080P - Dolby Audio - Android TV,1377.51,tv,marjane,,2026-06-12T15:57:58.698040,
vivo V60 Lite 5G 512Go 12Go RAM – Prix,3011.99,smartphones,micromagma,,2026-06-12T15:57:59.265142,
"Télévision TCL Smart TV 4K Ultra HD, 65 pouces 65P725 | PRIX",6872.09,tv,micromagma,,2026-06-12T15:57:59.583992,
HP ProBook 450 G10 i5-1335U 15 pouces 512Go 8Go RAM 9G2L4ET | PRIX,8081.95,laptops,micromagma,,2026-06-12T15:57:59.868844,
BLOUSON COURT EFFET DÉLAVÉ,499.07,vetements,zara,,2026-06-12T15:58:00.217635,
MULES COMPENSÉES EN CUIR ÉDITION LIMITÉE,1341.51,vetements,zara,,2026-06-12T15:58:00.571601,
CHEMISE PLIS SANS MANCHES ZW COLLECTION,488.86,vetements,zara,,2026-06-12T15:58:00.924818,
Elitedesk 800/600 G3 Mini Core i5 6éme 16Go DDR4 512Go SSD Win 10 Pro - Remis à Neuf -,2284.69,laptops,jumia,,2026-06-12T15:58:01.253531,
"40"" - Smart TV QLED Full HD Google Tv et Dolby Audio, Design Bezel-less, 40S5K",2551.66,tv,jumia,,2026-06-12T15:58:01.566509,
Sweat-Shirt Ajusté À Fermeture Éclair Pour Femme - D4751AX,121.44,vetements,jumia,,2026-06-12T15:58:01.848412,
"MSI Prestige 13 AI+ A3MG‑003MA – 13,3"" 2.8K OLED, Intel Core Ultra 7, 32 GB DDR5, 1 TB NVMe, Windows 11 Home",16393.75,laptops,marjane,,2026-06-12T15:58:02.135847,
Samsung Galaxy S23+ ( 8 + 256GB - Lavender ) S 23 plus,8790.35,smartphones,marjane,,2026-06-12T15:58:02.459379,
Ordinateur Portable - HP - 14-EP0004NK - Intel i7-1355U - 8 Go RAM - 512 Go SSD,9210.65,laptops,marjane,,2026-06-12T15:58:02.808598,
Infinix Smart 10 64Go 3Go RAM – Prix,852.81,smartphones,micromagma,,2026-06-12T15:58:03.093284,
MACBOOK AIR M3 13 pouces 16Go RAM 256Go SSD NEUF,11776.85,laptops,micromagma,,2026-06-12T15:58:03.374692,
Honor Magic 8 Pro 512Go 12Go RAM – Prix,9187.9,smartphones,micromagma,,2026-06-12T15:58:03.659140,
ROBE MI-LONGUE ASYMÉTRIQUE ZW COLLECTION,850.71,vetements,zara,,2026-06-12T15:58:03.994545,
ROBE COURTE JUPE ÉVASÉE,341.13,vetements,zara,,2026-06-12T15:58:04.366772,
SANDALES À TALONS AVEC BRIDES,514.7,vetements,zara,,2026-06-12T15:58:04.691910,
pack de 9 slips pour femme,141.69,vetements,jumia,,2026-06-12T15:58:04.969541,
"32"" Smart Tv Rapide + Récepteur -TNT et WI-FI + Screen",1555.7,tv,jumia,,2026-06-12T15:58:05.260387,
"TV LED 50"" Samsung 4K UHD - Smart TV - UA50U8000FUXMV",3990.94,tv,marjane,,2026-06-12T15:58:05.829310,
PC Portable DELL Latitude 7480 I7 7éme Gen 256Go 8Go RAM – Prix,2542.9,laptops,micromagma,,2026-06-12T15:58:06.682111,
ZTE nubia Music 128Go 4Go RAM,846.76,smartphones,micromagma,,2026-06-12T15:58:06.956895,
"ASUS AiO P440VAT i5-13420H 23,8 pouces 512Go 16Go RAM 90PT03X5-M045S0 – Prix",9238.35,laptops,micromagma,,2026-06-12T15:58:07.251975,
BERMUDA LONG CARGO,451.96,vetements,zara,,2026-06-12T15:58:07.822403,
PANTALON SLIM AVEC LIN,500.79,vetements,zara,,2026-06-12T15:58:08.126269,
"Smart TV - 43"" QLED Full HD - Whale OS - HDMI - DVB-S2/T2 - Support Offert",2381.29,tv,jumia,,2026-06-12T15:58:08.493609,
"ThinkPad L13 – Core i5 10e Gen – 8Go RAM – 256Go SSD – Écran 13.3"" FHD – Windows 11 Pro",2899.77,laptops,jumia,,2026-06-12T15:58:08.796995,
Pantalon culotte édition spéciale - Indigo.,107.49,vetements,jumia,,2026-06-12T15:58:09.083222,
"Hisense 55 4K Ultra HD Smart Vidaa Série A6NT Dolby Vision HDR10+, Garantie de 2 Ans + Support gratuit, 55A6N",3862.13,tv,marjane,,2026-06-12T15:58:09.368380,
"Samsung 43 Smart Tv Crystal 4K UHD HDR10+, Tizen, Récepteur Intégré Motion Xcelerator, 43DU7100",3911.66,tv,marjane,,2026-06-12T15:58:09.727205,
PC Portable Dell Pro 15 Essential i7-1355U 8GB 512 SSD FREEDOS,8548.58,laptops,marjane,,2026-06-12T15:58:10.100618,
LENOVO Neo 50a-24 G5 AiO i7-13620H 23.8 pouces 512Go 8Go RAM 12SC000XFM – Prix,9702.58,laptops,micromagma,,2026-06-12T15:58:10.469902,
Samsung Galaxy S26+ Plus 512Go 12Go RAM | PRIX,11464.45,smartphones,micromagma,,2026-06-12T15:58:10.796333,
"DELL VOSTRO 3530 i5-1335U 15,6 pouces 512Go 8Go RAM DL-VOSTRO3530-I5-UBU",6714.66,laptops,micromagma,,2026-06-12T15:58:11.091162,
ROBE BRODERIES PAILLETTES CEINTURE,593.39,vetements,zara,,2026-06-12T15:58:11.375491,
TOP FLAMMÉ À PLIS,216.31,vetements,zara,,2026-06-12T15:58:11.660529,
TOP BANDEAU SATINÉ,426.47,vetements,zara,,2026-06-12T15:58:11.941201,
Pc Portable Latitude 7420 Intel Core I5-1145g7 11éme Génération RAM 16Go DDR4 256Gb SSD Ecran IPS 14,3630.77,laptops,jumia,,2026-06-12T15:58:12.227474,
"Pull En Maille Basique À Manches Courtes Et Col Rond, Coupe Classique, Pour Femme - D6205AX",150.25,vetements,jumia,,2026-06-12T15:58:12.573822,
"Stylet Tactile Haute Précision pour iPad – Compatible Apple Pencil 1 & 2, Rejet de Paume, Affichage",142.63,smartphones,jumia,,2026-06-12T15:58:12.902781,
Télephone portable Nokia 150 double sim 2.4 radio FM memoire pour 2000 contacts,177.98,smartphones,marjane,,2026-06-12T15:58:13.184836,
MSI-Cyborg 15 B13WEKG-834XMA | 15.6(144Hz) FHD | i7-13620H | 16GB DDR5 | 512GB SSD Gen 4 | RTX 5050 | FDOS,13672.0,laptops,marjane,,2026-06-12T15:58:13.465608,
"ELEXIA - Smart TV 32"" HDTV DLED Smart Google TV, Dolby Audio & HDMI/USB + Support gratuit",1189.0,tv,marjane,,2026-06-12T15:58:13.757909,
Apple MacBook Pro 14 M3 Pro 1To 18Go RAM – Prix,27311.11,laptops,micromagma,,2026-06-12T15:58:14.043936,
HP 250 G9 Intel Core i3-1215U 15.6 pouces 256Go 4Go RAM 85A36EA | PRIX,4146.48,laptops,micromagma,,2026-06-12T15:58:14.322013,
HP Z Fly 14 pouces G11 U7-155U 512Go 16Go RAM 5G4H4ES | PRIX,15613.92,laptops,micromagma,,2026-06-12T15:58:14.590648,
SLIPPERS EN CUIR SOFT ÉDITION LIMITÉE,1223.2,vetements,zara,,2026-06-12T15:58:14.868370,
VESTE RUSTIQUE À BOUTONS,514.81,vetements,zara,,2026-06-12T15:58:15.141785,
VESTE CINTREE EPAULETTES AVEC LIN,801.13,vetements,zara,,2026-06-12T15:58:15.477935,
Mini PC Elite Slice Intel® Core™ i5 i5-7500T 8 Go DDR4 Disque Dur 128 Go SSD Avec Ecran 20 pouce - R,2443.36,laptops,jumia,,2026-06-12T15:58:15.823798,
Katana 15 B13VGK i7 13620H 32GB 512GB SSD RTX 4070,20619.77,laptops,jumia,,2026-06-12T15:58:16.188649,
"Blade A35e - 6.5"" - (64Go ROM / 2GB jusqu'à 6Go) - Silvery Gray",784.33,smartphones,jumia,,2026-06-12T15:58:16.563105,
"PC Portable ASUS Vivobook 15 X1504VA – Intel® Core™ i3 – 8Go RAM – 512Go SSD – 15.6""",4746.96,laptops,marjane,,2026-06-12T15:58:16.917291,
"ZATEC - Téléphone – Écran 1,77"" – Double SIM – Radio FM Sans Fil",143.14,smartphones,marjane,,2026-06-12T15:58:17.267016,
Samsung Galaxy Z Flip 7 FE 128Go 8Go RAM – Prix,5621.73,smartphones,micromagma,,2026-06-12T15:58:17.915756,
Samsung Galaxy S25 128Go 12Go RAM | PRIX,5777.0,smartphones,micromagma,,2026-06-12T15:58:18.197037,
Apple iPhone 17 256Go | PRIX,8637.62,smartphones,micromagma,,2026-06-12T15:58:18.480257,
JEAN TRF LARGE ET COURT TAILLE BASSE,428.18,vetements,zara,,2026-06-12T15:58:18.812268,
PANTALON FLARE À COUTURES LATÉRALES,448.11,vetements,zara,,2026-06-12T15:58:19.123184,
Galaxy A17 4 Go + 128 Go - Bleu - 2 ans de garantie,1516.45,smartphones,jumia,,2026-06-12T15:58:19.696856,
Sweat-Shirt De Sport Oversize Defactofit Pour Femme - D1699AX,89.44,vetements,jumia,,2026-06-12T15:58:19.995379,
Protecteur d'Écran en Verre Trempé pour Samsung Galaxy S26 Ultra 5G– Haute Qualité et Protection Com,98.37,smartphones,jumia,,2026-06-12T15:58:20.295423,
SMART TV - SHARP - 2T-C42EG5MX - 42 pouces - Full HD 1080P - Dolby Audio,2258.93,tv,marjane,,2026-06-12T15:58:20.587615,
"TV LED Thomson Google TV 55"" QLED Pro avec pied central rotatif, 144Hz 140cm 2024",5763.69,tv,marjane,,2026-06-12T15:58:20.902749,
HISENSE 32A4K Téléviseur LED 32 Pouces HD Smart TV,1331.27,tv,marjane,,2026-06-12T15:58:21.188072,
Oppo A6 Pro 4G 256Go 8Go RAM – Prix,3294.03,smartphones,micromagma,,2026-06-12T15:58:21.640819,
Xiaomi Poco F7 512Go 12Go RAM Sans Chargeur – Prix,4538.8,smartphones,micromagma,,2026-06-12T15:58:21.980537,
HP ProBook 440 G11 Ultra 7 155U 14 pouces 512Go 8Go RAM A38E8ET – Prix,9843.47,laptops,micromagma,,2026-06-12T15:58:22.298098,
TENNIS EN TISSU OUVERTES À L'ARRIÈRE,445.95,vetements,zara,,2026-06-12T15:58:22.663626,
TOP HALTER À PLIS,381.36,vetements,zara,,2026-06-12T15:58:23.253278,
"RENO14 F 5G 6.57"" – 12GB+512GB – Opal Blue + Smart watch - Coffe Cup - Card Holder",4669.9,smartphones,jumia,,2026-06-12T15:58:23.539084,
"Stylo tactile de dessin, Stylet universel pour écran tactile",50.88,smartphones,jumia,,2026-06-12T15:58:23.853111,
Soutien-gorge bralette casual femme - Bleu.,37.15,vetements,jumia,,2026-06-12T15:58:24.197137,
Smart watch +earphones aléatoire,150.96,smartphones,marjane,,2026-06-12T15:58:24.485792,
"TCL 50 QLED 4K UHD Smart Google Tv, Dolby Vision HDR10+, Slim & Uni-body + Support Gratuit, 50P7K",3982.59,tv,marjane,,2026-06-12T15:58:24.777744,
MSI-Cyborg 15 B13WGKG-830XMA | 15.6(144Hz) FHD | i7-13620H | 16GB DDR5 | 1TB SSD Gen 4 | RTX 5070 | FDOS,17465.88,laptops,marjane,,2026-06-12T15:58:25.057102,
HP 1040 G11 Ultra 7 155H 14 pouces 512Go 16Go RAM A36YKET – Prix,30111.67,laptops,micromagma,,2026-06-12T15:58:25.364085,
Xiaomi Redmi 15C 4G 128Go 4Go RAM – Prix,993.53,smartphones,micromagma,,2026-06-12T15:58:25.646776,
Apple Iphone 16 Pro Max 256Go 8Go RAM | PRIX,11556.75,smartphones,micromagma,,2026-06-12T15:58:25.926261,
SANDALES PLATES EN DAIM LIMITED EDITION,1216.96,vetements,zara,,2026-06-12T15:58:26.203523,
